,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
6317,8.7,17.7,0.0,13.0,9.7,63.0,38.0,24.0,1.0,5.0,11.4,16.3,0,0
6318,6.9,16.8,0.0,8.2,11.7,50.0,45.0,23.0,2.0,1.0,11.3,15.6,0,0
6319,7.7,19.3,0.0,7.0,11.6,39.0,41.0,22.0,1.0,0.0,11.0,18.2,0,0
6320,5.9,22.1,0.0,5.8,11.5,28.0,36.0,16.0,1.0,3.0,15.0,21.2,0,0
6321,7.4,27.6,0.0,5.8,11.9,35.0,15.0,6.0,1.0,0.0,20.6,26.7,0,0
6322,14.7,34.9,0.0,10.0,11.4,43.0,9.0,1.0,0.0,0.0,25.0,33.8,0,0
6323,16.6,33.4,0.0,11.0,9.2,72.0,24.0,10.0,7.0,2.0,24.6,31.0,0,0
6324,11.6,17.7,0.0,10.6,3.7,44.0,59.0,32.0,7.0,6.0,12.7,17.2,0,0
6325,8.2,20.8,0.0,4.0,7.7,30.0,55.0,36.0,6.0,5.0,14.4,18.7,0,0
6326,11.2,24.1,0.0,3.8,11.7,33.0,54.0,28.0,1.0,3.0,16.2,21.9,0,0
6327,8.0,22.4,0.0,7.6,12.0,41.0,44.0,23.0,1.0,4.0,15.1,21.1,0,0
6328,5.4,18.1,0.0,8.4,12.0,44.0,51.0,26.0,0.0,2.0,9.7,17.1,0,0
6329,4.0,19.6,0.0,7.4,12.1,31.0,42.0,17.0,0.0,0.0,10.3,18.7,0,0
6330,6.1,22.0,0.0,5.6,11.9,30.0,34.0,16.0,0.0,1.0,13.6,21.1,0,0
6331,9.7,24.4,0.0,6.8,7.9,41.0,45.0,16.0,1.0,7.0,14.3,22.1,0,0
6332,10.3,27.7,0.0,6.6,10.5,48.0,39.0,13.0,1.0,1.0,17.3,25.7,0,0
6333,16.3,29.1,0.0,8.4,0.9,76.0,50.0,73.0,7.0,7.0,19.0,16.8,0,0
6334,9.1,23.8,0.6,4.6,10.1,69.0,33.0,19.0,0.0,4.0,16.6,22.4,0,0
6335,12.4,21.5,0.0,10.4,11.2,54.0,47.0,28.0,2.0,4.0,14.7,20.8,0,0
6336,9.5,21.6,0.0,7.6,9.2,50.0,38.0,29.0,7.0,7.0,16.0,19.7,0,0
6337,6.7,19.5,0.0,7.2,12.6,44.0,46.0,22.0,1.0,2.0,11.6,18.9,0,0
6338,7.8,22.1,0.0,7.6,9.6,31.0,46.0,30.0,0.0,5.0,14.4,20.3,0,0
6339,8.5,24.8,0.0,6.0,12.5,35.0,40.0,20.0,0.0,0.0,16.3,24.2,0,0
6340,9.9,28.6,0.0,7.0,12.9,30.0,27.0,13.0,0.0,0.0,19.4,27.3,0,0
6341,13.9,32.6,0.0,7.6,12.7,39.0,15.0,11.0,0.0,0.0,23.5,31.6,0,0
6342,15.4,36.0,0.0,9.6,12.3,33.0,12.0,7.0,1.0,6.0,27.2,34.5,0,0
6343,17.1,36.7,0.0,11.4,9.8,48.0,13.0,5.0,3.0,5.0,27.6,36.0,0,0
6344,17.5,35.1,0.0,11.2,11.0,43.0,19.0,13.0,3.0,3.0,28.0,33.2,0,0
6347,9.8,16.1,6.0,6.8,0.1,57.0,95.0,94.0,8.0,8.0,12.0,15.0,1,1
6348,11.7,23.7,25.6,4.0,5.9,46.0,75.0,55.0,7.0,7.0,15.5,22.2,1,0
6349,15.3,26.1,0.2,3.6,8.0,35.0,73.0,57.0,7.0,6.0,18.6,24.1,0,0
6350,16.4,31.2,0.2,4.4,8.2,44.0,64.0,30.0,5.0,5.0,21.6,30.4,0,0
6351,17.9,30.7,0.0,8.6,11.8,33.0,61.0,32.0,1.0,7.0,22.5,29.7,0,0
6352,19.6,33.4,0.0,8.8,11.8,31.0,46.0,24.0,2.0,3.0,25.3,32.2,0,0
6353,21.2,35.0,0.0,10.0,12.8,26.0,39.0,24.0,1.0,3.0,26.6,33.3,0,0
6354,21.9,37.5,0.0,10.4,12.7,28.0,29.0,17.0,2.0,3.0,29.6,36.3,0,0
6355,21.3,38.3,0.0,12.6,11.3,56.0,18.0,10.0,6.0,7.0,31.2,37.4,0,0
6356,16.7,28.3,0.0,14.6,10.6,30.0,48.0,20.0,7.0,3.0,18.5,26.5,0,0
6357,14.3,27.3,0.0,10.4,13.1,30.0,27.0,16.0,1.0,1.0,19.9,26.3,0,0
6358,14.9,31.3,0.0,8.6,12.7,44.0,55.0,20.0,0.0,2.0,21.7,30.3,0,0
6359,16.6,29.2,0.0,10.6,11.5,41.0,53.0,33.0,1.0,4.0,21.4,27.6,0,0
6360,18.0,31.8,0.0,10.2,12.6,43.0,55.0,27.0,1.0,4.0,22.6,30.9,0,0
6361,20.0,32.7,0.0,10.6,11.7,35.0,44.0,23.0,1.0,2.0,24.6,30.9,0,0
6362,18.9,34.1,0.0,9.6,13.7,43.0,46.0,20.0,0.0,2.0,24.1,32.9,0,0
6363,19.8,36.5,0.0,10.2,12.8,30.0,22.0,15.0,0.0,1.0,27.8,34.5,0,0
6364,21.7,40.4,0.0,11.8,10.3,72.0,20.0,10.0,1.0,2.0,31.5,39.1,0,0
6365,21.9,37.4,0.0,13.8,13.1,37.0,21.0,7.0,1.0,1.0,30.0,37.2,0,0
6366,20.2,36.4,0.0,14.2,13.2,37.0,43.0,16.0,1.0,1.0,25.2,35.2,0,0
6367,22.5,39.8,0.0,10.6,11.4,33.0,16.0,8.0,1.0,1.0,32.1,38.0,0,0
6368,25.3,41.7,0.0,12.4,7.7,46.0,12.0,8.0,1.0,7.0,34.3,39.2,0,0
6369,23.6,38.2,0.0,16.8,12.1,43.0,16.0,9.0,1.0,1.0,28.8,36.8,0,0
6370,21.0,41.8,0.0,14.8,12.7,31.0,24.0,8.0,1.0,1.0,27.3,39.9,0,0
6371,27.4,43.9,0.0,13.8,8.5,44.0,16.0,6.0,7.0,5.0,31.1,43.4,0,0
6372,28.8,45.4,0.0,17.0,8.8,56.0,13.0,6.0,1.0,6.0,37.3,43.3,0,0
6373,27.3,39.7,0.0,20.2,9.7,39.0,32.0,19.0,2.0,1.0,30.2,37.5,0,0
6374,26.1,33.1,0.0,12.0,2.9,57.0,42.0,51.0,8.0,7.0,28.6,27.4,0,0
6375,17.6,19.6,0.2,10.0,0.2,43.0,64.0,79.0,8.0,8.0,18.3,14.8,0,1
6376,13.8,33.8,7.0,1.8,6.1,35.0,70.0,36.0,7.0,7.0,19.6,32.3,1,0
6377,19.4,36.7,0.0,6.4,12.0,54.0,44.0,22.0,1.0,6.0,27.5,34.8,0,0
6378,21.4,28.1,0.6,12.6,4.6,44.0,73.0,65.0,7.0,7.0,24.0,23.7,0,1
6379,15.4,33.0,2.0,4.8,12.6,41.0,41.0,24.0,0.0,1.0,24.8,30.6,1,0
6380,19.8,32.2,0.0,11.6,11.1,52.0,35.0,12.0,0.0,1.0,21.6,30.1,0,0
6381,18.5,26.2,0.0,15.6,12.0,57.0,42.0,25.0,3.0,1.0,20.0,24.5,0,0
6382,15.4,27.3,0.0,10.8,10.9,37.0,43.0,25.0,1.0,7.0,20.7,25.6,0,0
6383,14.0,28.0,0.0,8.8,12.4,37.0,50.0,19.0,1.0,2.0,19.1,26.8,0,0
6384,15.3,29.8,0.0,10.0,12.5,37.0,37.0,11.0,0.0,1.0,20.2,28.4,0,0
6385,17.1,34.0,0.0,12.0,11.8,33.0,28.0,9.0,0.0,1.0,23.7,31.5,0,0
6386,17.5,35.8,0.0,11.0,12.4,41.0,33.0,7.0,0.0,1.0,25.0,35.0,0,0
6387,15.5,32.7,0.0,14.6,12.4,35.0,6.0,4.0,1.0,1.0,24.6,30.7,0,0
6388,17.5,33.5,0.0,13.6,12.5,39.0,24.0,13.0,1.0,1.0,24.6,30.7,0,0
6389,19.8,37.5,0.0,10.8,12.5,37.0,16.0,7.0,1.0,2.0,29.1,36.2,0,0
6390,22.8,39.9,0.0,14.0,8.2,74.0,10.0,5.0,1.0,7.0,31.5,38.2,0,0
6391,13.3,31.3,0.0,13.8,12.5,24.0,49.0,15.0,1.0,1.0,19.0,28.4,0,0
6392,18.9,35.0,0.0,10.4,4.0,54.0,14.0,13.0,6.0,8.0,26.7,32.1,0,0
6394,13.4,31.9,0.0,8.2,12.2,33.0,22.0,9.0,2.0,1.0,21.1,29.7,0,0
6395,18.4,33.9,0.0,11.8,12.4,37.0,30.0,14.0,1.0,1.0,24.1,31.7,0,0
6396,18.9,35.9,0.0,12.8,12.4,39.0,23.0,11.0,1.0,1.0,27.1,34.5,0,0
6397,19.8,38.8,0.0,12.4,12.6,54.0,42.0,9.0,0.0,1.0,27.2,36.9,0,0
6398,22.8,41.9,0.0,13.4,12.7,44.0,24.0,6.0,1.0,3.0,31.2,40.8,0,0
6399,26.5,41.8,0.0,15.2,11.1,67.0,20.0,14.0,1.0,5.0,34.4,38.5,0,1
6400,18.7,24.8,1.6,15.2,2.4,41.0,96.0,71.0,8.0,7.0,18.8,19.9,1,0
6401,14.3,30.9,0.2,4.0,12.5,31.0,25.0,15.0,1.0,0.0,22.5,29.1,0,0
6402,17.6,34.2,0.0,10.6,11.7,35.0,24.0,13.0,1.0,3.0,25.6,33.2,0,0
6403,19.2,37.6,0.0,11.6,12.4,31.0,22.0,12.0,3.0,3.0,27.2,35.5,0,0
6404,22.6,38.4,0.0,11.4,12.9,41.0,39.0,13.0,1.0,4.0,27.7,36.7,0,0
6405,21.9,39.7,0.0,12.8,12.0,39.0,44.0,20.0,1.0,3.0,29.5,37.6,0,0
6406,27.3,39.6,0.0,17.2,5.1,57.0,36.0,25.0,7.0,7.0,31.3,38.7,0,1
6407,19.4,24.7,17.2,14.2,0.0,33.0,97.0,84.0,8.0,8.0,20.4,23.1,1,1
6408,20.3,25.4,7.2,12.4,3.4,31.0,69.0,73.0,7.0,7.0,21.5,24.4,1,1
6409,18.6,29.7,6.6,3.8,5.2,33.0,93.0,71.0,8.0,7.0,22.0,28.1,1,0
6410,21.9,32.2,0.0,3.4,8.1,39.0,89.0,54.0,8.0,5.0,23.3,29.7,0,0
6411,21.9,33.6,0.0,7.8,12.9,41.0,69.0,39.0,1.0,3.0,25.1,32.3,0,0
6412,22.3,32.3,0.0,12.2,11.2,43.0,52.0,42.0,5.0,7.0,24.8,30.8,0,0
6413,21.5,27.2,0.0,10.6,0.5,46.0,71.0,50.0,7.0,7.0,23.5,26.6,0,1
6414,19.3,26.4,1.6,4.0,2.2,30.0,96.0,86.0,8.0,8.0,21.3,23.8,1,1
6415,21.0,33.4,3.0,2.2,9.5,44.0,81.0,46.0,6.0,6.0,24.0,31.3,1,0
6416,18.1,29.8,0.0,11.4,12.7,37.0,40.0,16.0,1.0,1.0,20.7,28.1,0,0
6417,16.6,35.0,0.0,11.0,13.1,26.0,58.0,13.0,0.0,2.0,23.1,33.3,0,0
6418,22.9,34.7,0.0,10.0,7.4,85.0,58.0,84.0,2.0,7.0,28.2,21.6,0,1
6419,19.5,33.7,6.4,6.0,9.8,28.0,68.0,32.0,5.0,7.0,25.9,32.9,1,0
6420,22.7,35.7,0.0,8.8,11.0,30.0,26.0,15.0,6.0,5.0,25.6,34.9,0,0
6421,21.9,36.4,0.0,10.8,13.6,37.0,51.0,27.0,1.0,3.0,27.0,34.9,0,0
6422,23.3,37.2,0.0,12.6,11.0,33.0,46.0,26.0,0.0,3.0,28.9,34.8,0,0
6423,23.8,39.7,0.0,10.8,12.5,30.0,41.0,18.0,1.0,2.0,30.7,37.7,0,0
6424,24.8,41.6,0.0,12.6,11.6,37.0,33.0,14.0,1.0,1.0,33.0,41.4,0,0
6425,24.5,42.4,0.0,15.0,12.3,56.0,21.0,9.0,1.0,1.0,33.9,39.5,0,0
6426,25.7,37.1,0.0,16.8,11.4,46.0,38.0,27.0,1.0,4.0,30.0,34.7,0,0
6427,20.5,34.8,0.0,14.2,11.9,35.0,36.0,22.0,4.0,1.0,22.5,32.8,0,0
6428,20.6,39.4,0.0,12.8,10.3,50.0,48.0,25.0,1.0,6.0,28.1,35.6,0,0
6429,24.8,38.2,0.2,10.6,11.1,57.0,51.0,20.0,2.0,3.0,28.9,37.5,0,0
6430,21.2,29.0,0.0,13.0,12.0,43.0,42.0,13.0,1.0,1.0,21.9,28.4,0,0
6431,15.6,24.6,0.0,15.0,12.4,46.0,32.0,14.0,0.0,1.0,17.2,22.8,0,0
6432,11.3,28.8,0.0,11.2,12.9,50.0,29.0,12.0,0.0,0.0,18.1,26.5,0,0
6433,13.8,34.8,0.0,12.8,12.8,28.0,18.0,6.0,0.0,0.0,23.2,32.9,0,0
6434,20.2,40.3,0.0,11.2,13.2,30.0,12.0,6.0,1.0,1.0,29.1,38.6,0,0
6435,23.2,41.3,0.0,14.8,12.7,44.0,14.0,2.0,0.0,0.0,31.8,39.6,0,0
6436,26.2,40.3,0.0,18.2,12.7,39.0,24.0,12.0,0.0,1.0,32.9,39.3,0,0
6437,21.5,38.8,0.0,17.4,12.7,33.0,22.0,13.0,1.0,1.0,26.9,36.6,0,0
6438,22.1,41.2,0.0,14.4,12.6,33.0,9.0,8.0,1.0,6.0,29.5,40.2,0,0
6439,24.2,41.3,0.0,14.6,12.0,33.0,11.0,6.0,1.0,1.0,31.5,40.4,0,0
6440,27.0,41.8,0.0,13.0,11.8,44.0,26.0,13.0,2.0,3.0,34.1,40.1,0,0
6441,22.9,36.2,0.0,15.0,6.4,39.0,28.0,22.0,7.0,7.0,30.2,32.4,0,0
6442,24.0,38.0,0.0,9.4,8.9,33.0,33.0,18.0,4.0,3.0,27.9,35.6,0,0
6443,24.0,37.4,0.0,11.0,12.2,46.0,43.0,19.0,1.0,2.0,27.1,35.6,0,0
6444,24.0,34.1,0.0,15.8,8.0,43.0,45.0,29.0,5.0,7.0,26.5,33.0,0,0
6445,23.8,32.1,0.0,11.6,5.5,39.0,64.0,32.0,7.0,7.0,25.2,31.8,0,0
6446,23.1,33.3,0.0,10.0,4.5,54.0,48.0,20.0,7.0,5.0,23.6,31.3,0,0
6447,22.7,29.9,0.0,13.2,0.8,56.0,59.0,87.0,7.0,8.0,24.0,22.2,0,1
6448,19.2,29.6,36.0,4.6,2.3,57.0,99.0,53.0,8.0,7.0,19.8,29.3,1,1
6449,19.7,26.8,7.2,2.4,2.9,39.0,93.0,76.0,8.0,7.0,22.0,24.4,1,0
6450,19.8,25.3,0.0,4.1,6.4,37.0,83.0,91.0,7.0,7.0,20.5,22.5,0,1
6452,22.7,30.4,0.0,5.0,4.2,35.0,80.0,76.0,7.0,7.0,24.5,25.9,0,1
6453,20.8,32.1,9.6,4.4,12.6,31.0,77.0,48.0,1.0,3.0,24.1,31.1,1,0
6455,23.4,35.7,0.0,8.6,12.6,24.0,52.0,34.0,1.0,5.0,28.5,33.1,0,0
6457,20.1,23.6,22.4,5.6,0.0,24.0,97.0,92.0,8.0,8.0,21.4,22.5,1,1
6458,21.1,26.5,44.0,1.7,4.0,44.0,96.0,76.0,8.0,7.0,22.5,24.5,1,0
6459,18.0,29.3,0.6,3.0,12.9,35.0,64.0,37.0,2.0,1.0,21.8,28.5,0,0
6460,18.0,30.3,0.0,8.0,12.8,30.0,66.0,35.0,1.0,2.0,22.8,29.0,0,0
6461,19.9,31.7,0.0,7.2,12.8,30.0,69.0,33.0,0.0,1.0,23.3,30.6,0,0
6462,19.3,30.7,0.0,7.8,12.7,39.0,65.0,38.0,0.0,1.0,22.8,29.6,0,0
6463,17.5,30.7,0.0,10.4,12.4,41.0,54.0,39.0,1.0,3.0,20.7,28.7,0,0
6464,20.6,32.5,0.0,7.6,12.2,30.0,61.0,32.0,2.0,3.0,23.3,31.1,0,0
6465,20.9,34.0,0.0,8.0,12.4,31.0,51.0,25.0,1.0,2.0,25.8,33.1,0,0
6466,22.0,35.3,0.0,17.0,8.9,37.0,55.0,30.0,5.0,6.0,26.6,33.4,0,0
6467,22.4,30.9,0.0,7.6,12.6,35.0,41.0,30.0,1.0,1.0,22.8,29.9,0,0
6469,19.3,33.8,0.0,9.4,12.0,37.0,64.0,34.0,1.0,4.0,22.5,32.5,0,0
6470,20.6,32.3,0.0,10.8,10.4,48.0,55.0,35.0,1.0,3.0,22.6,31.8,0,0
6471,18.7,32.5,0.0,9.6,12.1,30.0,52.0,27.0,6.0,7.0,24.0,31.3,0,0
6472,21.6,31.6,0.0,7.4,0.1,28.0,48.0,30.0,8.0,8.0,24.8,31.1,0,0
6473,19.4,27.4,0.0,4.4,1.1,48.0,51.0,48.0,8.0,8.0,19.5,25.9,0,0
6474,17.9,26.8,0.0,6.6,8.5,50.0,58.0,30.0,7.0,6.0,18.5,26.2,0,0
6475,15.8,30.4,0.0,8.0,6.3,39.0,59.0,30.0,1.0,5.0,19.0,29.4,0,1
6476,18.4,22.5,2.6,7.0,1.8,43.0,86.0,88.0,8.0,8.0,18.9,20.8,1,1
6477,18.0,27.9,12.8,0.6,3.7,33.0,86.0,66.0,7.0,7.0,22.0,26.3,1,1
6478,20.7,30.5,2.4,2.0,7.9,22.0,93.0,52.0,7.0,3.0,22.4,29.6,1,0
6479,19.1,29.4,0.6,4.8,5.1,41.0,92.0,70.0,7.0,7.0,22.7,27.0,0,0
6480,15.1,26.7,0.0,4.2,11.8,44.0,55.0,27.0,1.0,1.0,19.6,25.8,0,0
6481,14.0,26.6,0.0,7.0,10.3,35.0,62.0,41.0,0.0,5.0,18.9,24.7,0,0
6482,12.8,23.2,0.0,7.6,11.6,33.0,64.0,31.0,0.0,1.0,16.0,21.5,0,0
6483,11.0,27.7,0.0,7.4,10.4,41.0,61.0,41.0,1.0,5.0,16.6,26.9,0,0
6484,16.1,28.0,0.0,6.4,9.9,46.0,59.0,33.0,6.0,3.0,17.6,26.7,0,0
6485,16.3,28.0,0.0,7.6,10.0,43.0,60.0,37.0,1.0,6.0,19.0,25.8,0,0
6486,15.8,28.5,0.0,7.6,5.8,35.0,68.0,39.0,6.0,5.0,18.1,26.2,0,0
6487,17.3,29.6,0.0,5.4,5.7,26.0,63.0,35.0,6.0,5.0,20.2,27.3,0,0
6488,16.5,30.9,0.0,5.8,10.7,28.0,48.0,25.0,1.0,5.0,23.0,30.3,0,0
6489,17.7,30.9,0.0,7.2,11.4,30.0,50.0,21.0,1.0,1.0,21.6,30.0,0,0
6490,16.8,33.2,0.0,7.6,11.4,26.0,32.0,18.0,0.0,1.0,22.8,31.8,0,0
6491,18.8,32.6,0.0,8.4,11.3,30.0,49.0,26.0,1.0,2.0,23.2,31.0,0,0
6492,18.8,34.0,0.0,7.2,11.3,24.0,43.0,20.0,0.0,1.0,25.1,33.7,0,0
6493,18.9,34.2,0.0,8.0,10.3,33.0,40.0,20.0,6.0,4.0,25.2,33.1,0,0
6494,18.5,30.3,0.0,8.6,11.4,28.0,43.0,18.0,1.0,1.0,21.8,28.8,0,0
6495,12.8,30.3,0.0,8.4,11.3,30.0,44.0,13.0,0.0,0.0,17.5,29.5,0,0
6496,13.1,32.0,0.0,8.4,11.4,31.0,37.0,15.0,0.0,1.0,19.1,30.7,0,0
6497,16.4,34.2,0.0,7.8,11.4,22.0,42.0,13.0,0.0,1.0,21.6,33.0,0,0
6498,16.3,34.8,0.0,7.2,11.2,33.0,39.0,14.0,1.0,2.0,22.5,33.8,0,0
6499,17.7,34.4,0.0,8.0,7.9,22.0,38.0,20.0,6.0,7.0,24.2,33.0,0,0
6501,23.3,32.4,0.0,8.4,2.0,50.0,51.0,33.0,7.0,8.0,25.4,29.9,0,1
6502,18.8,25.8,8.4,5.4,5.1,28.0,94.0,74.0,7.0,7.0,19.4,23.5,1,1
6503,16.7,27.7,2.6,2.4,9.1,22.0,86.0,43.0,2.0,6.0,19.9,26.7,1,0
6504,16.1,28.6,0.0,2.8,10.8,24.0,66.0,31.0,1.0,5.0,20.5,27.7,0,0
6505,12.2,29.0,0.0,5.2,11.3,26.0,51.0,21.0,1.0,1.0,19.0,27.9,0,0
6506,14.1,29.6,0.0,5.8,6.4,33.0,53.0,26.0,1.0,7.0,19.2,28.9,0,0
6507,16.7,28.6,0.0,7.2,9.3,37.0,50.0,24.0,5.0,6.0,21.1,28.1,0,0
6508,15.0,28.5,0.0,8.4,9.4,35.0,51.0,24.0,1.0,3.0,19.9,28.2,0,1
6509,17.1,20.9,12.4,8.0,0.4,44.0,98.0,95.0,7.0,8.0,17.9,18.3,1,1
6510,17.7,28.1,10.2,0.2,4.5,44.0,89.0,66.0,7.0,7.0,20.7,28.0,1,1
6511,17.5,25.5,6.4,2.2,6.0,30.0,78.0,48.0,7.0,7.0,19.8,24.7,1,0
6512,14.6,23.5,0.0,4.4,2.5,20.0,67.0,56.0,7.0,8.0,19.0,22.7,0,0
6513,17.1,26.2,0.6,2.0,8.4,30.0,74.0,56.0,2.0,5.0,21.5,26.1,0,0
6514,15.3,24.1,0.0,3.6,8.5,33.0,73.0,44.0,7.0,7.0,19.2,23.1,0,0
6517,7.9,22.9,0.0,3.8,9.2,20.0,60.0,26.0,6.0,4.0,14.4,22.6,0,0
6518,9.2,24.6,0.0,3.6,10.6,22.0,57.0,27.0,0.0,0.0,15.9,23.9,0,0
6519,11.8,27.6,0.0,4.4,10.0,30.0,40.0,29.0,1.0,3.0,20.1,26.6,0,0
6520,14.7,27.4,0.0,5.8,11.3,31.0,51.0,31.0,2.0,3.0,19.7,26.3,0,0
6521,15.6,27.8,0.0,5.2,9.5,31.0,58.0,27.0,6.0,3.0,19.6,27.2,0,0
6522,16.3,28.7,0.0,5.2,10.6,31.0,57.0,40.0,3.0,6.0,21.5,26.6,0,0
6523,14.8,27.9,0.0,5.0,9.3,24.0,58.0,36.0,3.0,6.0,22.2,27.0,0,0
6524,15.3,28.6,0.0,4.2,8.5,26.0,61.0,32.0,4.0,6.0,21.1,27.9,0,0
6525,16.2,30.2,0.0,5.4,9.5,59.0,51.0,30.0,5.0,5.0,22.8,28.8,0,0
6526,17.1,29.9,0.0,4.6,10.7,31.0,53.0,32.0,1.0,3.0,24.0,29.4,0,0
6527,18.0,30.3,0.0,5.8,1.5,46.0,49.0,30.0,7.0,7.0,23.7,29.3,0,1
6528,14.1,20.1,8.4,4.6,8.3,39.0,92.0,44.0,6.0,3.0,15.3,19.3,1,0
6529,7.6,20.8,0.0,4.0,9.3,30.0,57.0,30.0,0.0,1.0,15.7,19.8,0,0
6530,9.6,20.5,0.0,2.8,3.9,17.0,70.0,34.0,8.0,5.0,13.0,19.4,0,0
6532,8.8,22.0,0.0,3.6,10.3,26.0,55.0,35.0,0.0,1.0,17.2,21.7,0,0
6533,9.0,21.1,0.0,3.6,9.9,24.0,60.0,42.0,0.0,1.0,16.1,20.7,0,0
6534,8.4,24.5,0.0,3.4,10.6,19.0,68.0,28.0,0.0,1.0,15.8,23.8,0,0
6535,10.9,25.6,0.0,3.6,10.5,17.0,48.0,24.0,1.0,1.0,18.8,25.0,0,0
6536,11.6,27.9,0.0,4.0,9.8,33.0,42.0,25.0,6.0,4.0,18.7,26.8,0,0
6537,14.8,28.7,0.0,5.2,9.7,41.0,48.0,24.0,2.0,4.0,20.7,27.1,0,1
6538,9.8,17.8,2.8,6.0,10.1,44.0,57.0,32.0,1.0,0.0,13.1,16.9,1,0
6540,8.1,20.1,0.0,3.0,10.5,44.0,56.0,36.0,1.0,2.0,14.1,19.7,0,0
6541,6.6,22.4,0.0,3.6,10.6,44.0,57.0,34.0,0.0,1.0,14.7,21.7,0,0
6542,8.8,23.9,0.0,3.2,10.5,44.0,60.0,31.0,1.0,1.0,16.7,23.4,0,0
6543,8.6,25.5,0.0,3.2,10.4,30.0,36.0,21.0,0.0,1.0,16.9,24.7,0,0
6544,12.1,20.9,0.0,4.8,10.4,37.0,27.0,38.0,1.0,0.0,19.7,19.8,0,0
6546,3.0,17.7,0.0,3.0,10.5,26.0,57.0,30.0,0.0,0.0,9.5,17.2,0,0
6547,4.1,19.8,0.0,2.8,10.3,26.0,59.0,36.0,0.0,1.0,11.3,19.0,0,0
6550,12.5,21.6,0.0,2.4,3.3,24.0,58.0,30.0,7.0,7.0,15.1,21.3,0,0
6551,6.5,21.0,0.0,2.2,8.8,30.0,74.0,35.0,0.0,5.0,12.2,19.7,0,0
6552,7.2,21.0,0.0,2.4,8.0,20.0,46.0,26.0,1.0,1.0,14.9,20.6,0,0
6553,10.0,19.7,0.0,3.6,1.8,17.0,49.0,33.0,7.0,7.0,12.9,18.9,0,0
6554,7.9,20.1,0.0,1.6,6.5,30.0,57.0,27.0,6.0,1.0,12.4,19.7,0,0
6555,6.3,18.9,0.0,3.6,10.0,24.0,48.0,28.0,0.0,1.0,13.5,18.4,0,0
6556,6.7,20.6,0.0,2.8,5.9,33.0,55.0,29.0,1.0,4.0,13.0,19.6,0,0
6557,12.4,16.7,0.4,3.8,0.1,37.0,58.0,96.0,7.0,8.0,14.7,12.6,0,1
6558,12.2,20.4,9.2,0.4,2.6,50.0,99.0,84.0,8.0,8.0,14.4,17.3,1,1
6559,10.7,18.0,4.8,1.0,3.8,30.0,93.0,74.0,8.0,7.0,13.3,15.8,1,0
6560,10.3,20.7,0.2,1.0,7.8,22.0,89.0,55.0,1.0,5.0,12.4,19.1,0,0
6561,12.1,18.6,0.0,2.4,1.5,31.0,84.0,57.0,7.0,7.0,14.3,17.6,0,1
6562,11.7,15.3,3.6,2.6,1.4,48.0,85.0,69.0,8.0,7.0,12.2,14.5,1,1
6564,11.0,15.1,4.0,0.6,0.2,24.0,92.0,81.0,8.0,8.0,12.3,14.5,1,0
6565,8.3,18.7,0.2,0.4,4.3,19.0,91.0,66.0,6.0,7.0,11.8,16.9,0,1
6566,11.7,16.1,1.8,0.6,0.5,20.0,79.0,75.0,7.0,7.0,13.3,16.0,1,0
6567,8.9,19.1,0.0,1.4,4.5,26.0,85.0,52.0,7.0,6.0,10.3,18.2,0,0
6568,7.3,19.2,0.0,1.8,8.1,28.0,90.0,58.0,3.0,3.0,10.4,18.7,0,0
6569,6.9,16.5,0.0,2.0,9.3,33.0,82.0,50.0,1.0,1.0,10.7,15.8,0,0
6570,7.2,13.8,0.0,2.4,8.2,33.0,77.0,50.0,6.0,2.0,9.6,13.4,0,0
6571,2.9,13.6,0.0,2.2,3.6,13.0,91.0,60.0,4.0,7.0,7.0,13.2,0,0
6572,2.0,15.8,0.0,0.8,8.0,24.0,88.0,47.0,1.0,1.0,7.5,14.6,0,0
6573,2.0,13.7,0.0,1.8,5.7,48.0,70.0,52.0,7.0,4.0,8.1,13.1,0,0
6574,5.2,13.1,0.0,2.0,8.8,31.0,82.0,47.0,1.0,1.0,7.8,12.5,0,0
6576,6.5,14.4,0.0,0.8,7.6,31.0,82.0,49.0,6.0,3.0,9.0,14.1,0,0
6577,2.3,14.7,0.0,2.0,8.8,20.0,79.0,34.0,1.0,1.0,6.2,14.3,0,0
6578,3.6,19.1,0.0,2.6,9.6,22.0,70.0,31.0,1.0,3.0,9.0,18.1,0,0
6579,6.5,20.4,0.0,1.4,7.8,28.0,70.0,44.0,1.0,7.0,12.2,19.5,0,0
6580,8.3,19.4,0.0,2.6,3.2,35.0,68.0,47.0,7.0,7.0,11.2,18.8,0,1
6581,11.2,19.3,5.6,3.2,4.2,41.0,97.0,54.0,8.0,1.0,12.2,18.5,1,1
6583,4.0,17.4,0.0,1.8,8.0,24.0,73.0,52.0,1.0,4.0,9.8,17.1,0,0
6584,9.5,17.0,0.0,1.8,0.2,28.0,78.0,65.0,7.0,7.0,13.1,16.0,0,0
6585,10.0,18.0,0.0,0.6,4.4,22.0,87.0,49.0,2.0,7.0,12.5,16.3,0,0
6586,6.1,18.3,0.0,1.8,6.1,31.0,92.0,52.0,8.0,6.0,9.5,18.0,0,0
